,theta_1,theta_2,mu_1,mu_2,size_1,size_2,prob_1,prob_2,total_mean_1,total_mean_2,foldChange,norm_total_mean_1,norm_total_mean_2,norm_foldChange,chi2LR1,pvalue_LR2,pvalue_LR3,FDR_LR2,FDR_LR3,pvalue,pvalue.adj.FDR,Remark,Type,State
CHD9,2.57134697265939e-09,0.461191080789607,23117.3432244006,131.343800203731,0.0504170868571011,1.68054554949845,2.18091570524717e-06,0.0126333682754283,2402.90909090909,128.846153846154,18.6494436906377,23117.2727272727,70.7692307692308,326.657114624506,19.0102738292048,9.30396945042489e-08,1.00878995334952e-06,4.579297463881e-07,6.56547180382436e-06,0.000272064858432119,0.0365784862737193,NA,DEg,up
PGBD1,0.909090907664192,0.043741407012859,52056.999999999,145.354713989575,13169.9948409642,0.0669657385547544,0.201910188765792,0.000460493501931409,1149,71,16.1830985915493,4732.45454545455,139,34.0464355788097,19.0036857272854,7.84742693049623e-09,1.61364699380329e-10,4.23277308751081e-08,3.48149865101394e-09,0.000272919558795937,0.0365784862737193,NA,DEg,up
ATP13A1,0.0539425160656661,0.84615384748702,132.223341903016,44.99999999795,0.230439908728463,17115.6819992704,0.0017397759850752,0.997377726596188,298.181818181818,16.1538461538462,18.4588744588745,125.090909090909,6.92307692307692,18.0686868686869,18.9927233839671,4.1316448976092e-05,0.00532242829706076,0.000150458744826231,0.0106044586563829,0.000274347671647357,0.0365784862737193,NA,DEg,up
SSU72,0.0371109690264403,1.72384430226021e-09,178.062618705702,28094.3847720656,0.488890935244386,0.0992298021066512,0.0027380946609049,3.53200301169634e-06,508.181818181818,3309.30769230769,0.153561368549398,171.454545454545,28094.3846153846,0.00610280480607702,18.9038107381463,0,1.30612187732027e-11,0,3.34494627118605e-10,0.000286208808691346,0.0371069768308041,NA,DEg,down
BCOR,4.59702131558477e-09,1.47380437665702e-08,10.6363636437465,15687.5323668251,0.347967677730546,0.073366827908269,0.0316785489755014,4.67673838531541e-06,22.2727272727273,3491.53846153846,0.00637905826273308,10.6363636363636,15687.5384615385,0.000678013549572553,18.8927555736614,7.57172102794357e-14,3.83172563678258e-08,8.0850580467872e-13,3.94696881367321e-07,0.000287718808517079,0.0371069768308041,NA,DEg,down
GPNMB,0.709447196623966,0.613389332789111,40601.9468942491,10.3463197095513,0.23112656636239,4.2934945798041,5.6924671933584e-06,0.293275207932515,3220.54545454545,1.30769230769231,2462.77005347594,11797,4,2949.25,18.8570463425789,7.40382446162702e-05,3.75491695706609e-05,0.000260000524572186,0.000155836474502743,0.000292650607653044,0.0371069768308041,NA,DEg,up
NT5C,0.12769048014499,4.29607075492922e-09,18.1336806636668,17033.4616610686,0.494377478924345,0.0660951877466816,0.0265393996056949,3.88029941257502e-06,31.7272727272727,2899.61538461538,0.0109418900505251,15.8181818181818,17033.4615384615,0.000928653391001258,18.8472867689665,0,3.15329632405437e-08,0,3.35570385836867e-07,0.000294013074597421,0.0371069768308041,NA,DEg,down
SMURF1,0.357635335948492,6.1867099544969e-08,37.9280451715496,6354.76598940097,1.40149768360861,0.0295787039125756,0.0356347310918412,4.65454845802325e-06,55.3636363636364,1309,0.04229460379193,24.3636363636364,6354.76923076923,0.00383391362910077,18.8016665658756,0.000774685996454139,1.60994128837189e-05,0.00230430678831968,7.46879979141596e-05,0.000300465960013208,0.0371069768308041,NA,DEg,down
ITFG1,0.447723631586524,1.65141151099277e-08,11.6871759000224,8274.44511663565,2.55950083625467,0.0631175487524055,0.179655991613628,7.62795165175478e-06,16.7272727272727,1979.15384615385,0.00845172938919295,6.45454545454545,8274.46153846154,0.000780056251943802,18.7802950665594,2.95896640523097e-12,1.36424823593551e-06,2.50557639152622e-11,8.59476388639369e-06,0.000303537187479108,0.0371069768308041,NA,DEg,down
PLK4,0.909090909594791,0.337187941069067,986.999999410003,13.4624475273798,19163.0187580176,0.315602929746091,0.951017415353711,0.0229062109133781,82.1818181818182,4.61538461538461,17.8060606060606,89.7272727272727,8.92307692307692,10.0556426332288,18.7774704500508,0.00047243402560937,0.000637091483134844,0.00147052092951533,0.00181943623923369,0.000303945433431041,0.0371069768308041,NA,DEg,up
PGD,1.46979779873112e-09,0.102159481650921,9704.09094079897,45.0654098830876,0.161940242742837,0.41339718645698,1.66875538723032e-05,0.00908988632496072,2682.45454545455,63,42.5786435786436,9704.09090909091,40.4615384615385,239.834946422399,18.7485807962257,2.44007036798166e-11,2.42898146041171e-10,1.78334609260841e-10,5.00373794686064e-09,0.000308152389297822,0.037119312060008,NA,DEg,up
IGF1R,1.5912537836912e-09,2.77995450543418e-09,44.8181818518478,7555.07609861567,0.432119425565401,0.111221786738017,0.0095495369835492,1.47212480672276e-05,113.181818181818,2072.69230769231,0.0546061843148501,44.8181818181818,7555.07692307692,0.00593219397691174,18.7173409007845,9.10382880192628e-15,1.90976456870828e-10,1.1158389387575e-13,4.0374217392155e-09,0.000312766797579522,0.037119312060008,NA,DEg,down
PRSS53,0,0.32492849217942,1660,19.0293179832767,0.272932818263567,0.737689501688775,0.000164390331775313,0.0373192301490173,788.363636363636,16.6153846153846,47.4478114478114,1660,12.8461538461538,129.221556886228,18.7011315896997,0.00530903495320767,9.99200722162641e-16,0.0120171512357481,3.98415477824344e-14,0.000315188075711514,0.037119312060008,NA,DEg,up
SLC38A9,0.818181818384899,0.923076923147207,437.00000000122,26.0000000475681,13515.1946711124,16678.6987707148,0.968678762710645,0.998443551697378,177.272727272727,5.84615384615385,30.322966507177,79.4545454545455,2,39.7272727272727,18.6778442384398,5.28214128273641e-05,0.000118549128895085,0.000188434258670665,0.00042005596852589,0.000318699314045268,0.037119312060008,NA,DEg,up
CECR2,0.909090909199807,0.671600876354826,1143.00000002773,6.55862367129893,15963.1001791049,1.79980622526991,0.933181731191891,0.215328267095802,119.090909090909,0.384615384615385,309.636363636364,103.909090909091,2.15384615384615,48.2435064935065,18.5848731529386,0.00141493652167357,0.000159865781377277,0.0039373233597807,0.000542647857045716,0.00033310941048037,0.038069839470329,NA,DEg,up
ST8SIA6,0.855875944155115,0.806922862140634,13528.2354981502,1.5936235613862,10000.8793628851,13436.5012739557,0.425042736284431,0.999881410008372,150.363636363636,0.153846153846154,977.363636363636,1229.90909090909,0.307692307692308,3997.20454545455,18.5769036867337,0.00192744289544677,1.01822770215421e-08,0.00511543559367307,1.32537903379576e-07,0.000334374391874004,0.038069839470329,NA,DEg,up
NT5C2,2.35843743031976e-09,3.22335854613904e-09,8.36363547399003,8611.07696555317,0.359578987583715,0.0690075168199079,0.0412209271212671,8.01374370330245e-06,8.18181818181818,2247.61538461538,0.00364022164905152,8.36363636363636,8611.07692307692,0.000971264853205824,18.5442846787296,0,2.55058064668745e-08,0,2.92157419529653e-07,0.000339601954162605,0.0382354066836631,NA,DEg,down
ADORA3,0.9090910259049,1.87946030261585e-12,30526.0000000001,0.0769230730129205,79653.7739369987,14595.8368984412,0.722943704554568,0.999994729821376,339.272727272727,0.230769230769231,1470.18181818182,2775.09090909091,0.0769230769230769,36076.1818181818,18.4309881307445,0.000634070720699764,7.65752854570145e-07,0.00192050266365794,5.27816519014433e-06,0.000358398576611574,0.0393951459215271,NA,DEg,up
UBP1,0.317516926704381,2.37798875828809e-09,14.6523750546545,17820.5374558756,0.969302666780428,0.0766285652720844,0.062048563801212,4.29999577506078e-06,17.8181818181818,2995.53846153846,0.0059482400399662,10,17820.5384615385,0.000561150271726228,18.3941844755154,0,2.96824285150876e-08,0,3.23528200077945e-07,0.000364724465313881,0.0393951459215271,NA,DEg,down
YOD1,0,9.00948484959686e-10,148.363636363636,8471.00005892606,0.545383495977743,0.150236181102203,0.00366252827727904,1.77350390287583e-05,207.272727272727,2533.53846153846,0.0818115574005785,148.363636363636,8471,0.0175143001255621,18.389981928124,0,0,0,0,0.000365453835648233,0.0393951459215271,NA,DEg,down
HSBP1L1,4.97558734982354e-08,0.923076920649015,2.7272752762266,7521.00000149226,0.0921377525829787,16494.4176280442,0.0326797640648917,0.686826183183165,9.63636363636364,118,0.0816640986132512,2.72727272727273,578.538461538462,0.00471407332197121,18.2933248531741,1.27513836631898e-05,6.26542828729981e-09,4.9103739045291e-05,8.77159960221974e-08,0.000382635334876924,0.0407697638973206,NA,DEg,down
CIR1,0.058532292668966,8.07478826788616e-10,123.405264879257,8902.4615728571,0.639803966716194,0.123286200834419,0.00515783475045381,1.38483600871248e-05,202.818181818182,2054.30769230769,0.098728239483126,116.181818181818,8902.46153846154,0.0130505273940106,18.2580913211344,0,6.53377352222151e-12,0,1.72952828529393e-10,0.000389096171380054,0.0407697638973206,NA,DEg,down
VKORC1,0,0.0568949046828821,2278.81818181818,18.4333939740641,0.266400231014994,0.327108036842914,0.000116889137469161,0.0174359959372483,1055.45454545455,20.6923076923077,51.0070969922271,2278.81818181818,17.3846153846154,131.082461786002,18.2517199125044,3.23892495046607e-08,0.000129317472688739,1.65626844057924e-07,0.000452108811286935,0.000390276038492066,0.0407697638973206,NA,DEg,up
SHB,8.36643562370718e-09,0.692197540233799,5880.00056291132,8.99677925466715,0.0648447489022899,32.2530779518391,1.1027895849222e-05,0.781895505489214,1550.09090909091,3.76923076923077,411.248608534323,5880,2.76923076923077,2123.33333333333,18.2252197720332,1.37978517500414e-12,2.49270079191177e-05,1.23826874679859e-11,0.000108308659540552,0.000395221671145474,0.0408651142216029,NA,DEg,up
PRRG2,0.4557594595708,0.923076923304436,2.00446128632773,302.000000677647,1.00692024975246,11753.8166429632,0.334371529375561,0.974949851212531,1.54545454545455,3.61538461538462,0.427466150870406,1.09090909090909,23.2307692307692,0.0469596628537026,18.1365169282741,0.0012165542128113,0.000443893242746185,0.00343382237487062,0.00133167972823856,0.000412233895084935,0.0417716605889564,NA,DEg,down
CCND1,0.118386128486719,4.59521363064199e-09,106.416383889327,26071.3847665423,0.488402632415089,0.0620931580782492,0.00456857591045056,2.38165370769004e-06,221.272727272727,2518.30769230769,0.0878656440388984,93.8181818181818,26071.3846153846,0.00359851167102265,18.0951470768921,0,1.95637348543443e-08,0,2.30808107832151e-07,0.000420415285093179,0.0421788919192988,NA,DEg,down
TNFRSF1A,1.02555569829989e-09,0.769049337697597,1095.36363864175,19.3181324901578,0.186164571645158,4.10417336914547,0.000169927986020454,0.175224992526315,262.636363636364,1.84615384615385,142.261363636364,1095.36363636364,4.46153846153846,245.512539184953,18.0451434837025,6.76610742976758e-05,0.000184796916431917,0.000238670082908935,0.000615989721439725,0.000430519903904081,0.042401910104979,NA,DEg,up
ANXA5,0,3.03631654430868e-09,265.909090909091,14567.9261693628,0.461234089791428,0.0979208510415004,0.00173155207808288,6.72162885200605e-06,587.363636363636,1747.53846153846,0.336109132526071,265.909090909091,14567.9230769231,0.0182530542964162,18.04276127195,0,0,0,0,0.000431007277293283,0.042401910104979,NA,DEg,down
SMOX,3.3082586521526e-07,0.30555880379828,15.5454492304218,15490.0569207032,0.337013583418733,0.192357498671497,0.021219226978139,1.24179730885406e-05,36.3636363636364,3143.23076923077,0.0115688726133638,15.5454545454545,10756.9230769231,0.0014451581027668,17.9978701787791,1.5272540643263e-07,1.54305741184579e-07,7.33361326620098e-07,1.275756127904e-06,0.00044029475278784,0.0428051431264892,NA,DEg,down
JAK2,1.76102905478615e-09,2.87658367313144e-09,3.27272727420496,3160.53837717114,0.417362974170278,0.0938117178958033,0.113103730824482,2.96813144615787e-05,1.63636363636364,837.769230769231,0.00195323912154323,3.27272727272727,3160.53846153846,0.00103549673973409,17.9304481347855,7.70808023964342e-07,4.13982382818645e-08,3.38167865666808e-06,4.12672311986941e-07,0.000454618809824781,0.0428051431264892,NA,DEg,down
TMEM129,0.629007828057652,0.23778578900056,3.92069041134692,1335.68174926975,14237.8605641324,0.0203230077071701,0.999724705053302,1.52152251081845e-05,3,251.538461538462,0.0119266055045872,1.45454545454545,1018.07692307692,0.00142871861798949,17.9243971144231,6.09798420181384e-06,2.52686760404686e-13,2.41618241958662e-05,8.12207444157918e-12,0.000455926808773488,0.0428051431264892,NA,DEg,down
AGAP3,5.82764350397202e-09,0.614085201252204,10375.8154726672,14.5508406361997,0.0751796983788038,3.44308546588742,7.2456139812599e-06,0.191347093811176,2707.54545454545,1.69230769230769,1599.9132231405,10375.8181818182,5.61538461538461,1847.74844333748,17.8833721203598,2.66453525910038e-15,6.30470817397644e-06,3.57161109198561e-14,3.29897520731325e-05,0.000464894069981403,0.0431655147586944,NA,DEg,up
NQO2,0.231880810660239,7.50518243269247e-09,49.7082697467154,17627.7692982718,0.681942051147673,0.054009947238655,0.013533224545339,3.06390336993409e-06,111.636363636364,3042.69230769231,0.0366899943691753,38.1818181818182,17627.7692307692,0.0021660039725941,17.841176835649,0,2.03301115275778e-07,0,1.62951275602723e-06,0.000474300089467916,0.0431655147586944,NA,DEg,down
ATE1,0.909090907383887,0.840736451543477,1530.00000000004,3.38094667799149,17260.2280640122,12563.0901143306,0.918574697721187,0.999730954962489,17,1.84615384615385,9.20833333333333,139.090909090909,0.538461538461538,258.311688311688,17.834975383472,0.0014717324865875,1.38857497977707e-06,0.00406306514702069,8.71316969382025e-06,0.000475698351657061,0.0431655147586944,NA,DEg,up
ARF4,0,2.91822753062898e-09,172.272727272728,6554.61510322602,0.540473118652197,0.117428618017824,0.0031274990419028,1.79150892042254e-05,413.454545454545,2340.30769230769,0.176666746348576,172.272727272727,6554.61538461538,0.026282659952417,17.8271609486412,8.13335054861142e-09,0,4.3794964492523e-08,0,0.000477466136103666,0.0431655147586944,NA,DEg,down
HBM,0.497678105755416,0.76778487100804,2.35271260934817,161.984941387896,12809.0382686709,0.996396499540708,0.999816357754378,0.00611356191117335,2.09090909090909,12.8461538461538,0.162765378334241,1.18181818181818,37.6153846153846,0.03141847927124,17.774621869463,0.033778571875192,0.000111823857660398,0.0539566437154435,0.000398017120486163,0.000489522323428249,0.0432255565177162,NA,DEg,down
MLL2,0.454291589909884,1.00312925173102e-08,31.6519340818836,699.306212676631,3.22127751602505,0.0345328465630057,0.0923711172107311,4.93791428342571e-05,32,120.538461538462,0.265475430759413,17.2727272727273,699.307692307692,0.02469975300247,17.7692325581711,0.000258865894533833,3.36907419339338e-05,0.000840646977094406,0.00014169003617075,0.000490776000703463,0.0432255565177162,NA,DEg,down
GGCT,0.271685402036004,0.407258987752534,286.339745932633,12989.1974077851,1.19439529313065,0.131088864178064,0.00415392512360069,1.00920431885205e-05,567.545454545455,1433.84615384615,0.395820327740929,208.545454545455,7699.23076923077,0.0270865312128176,17.7518765154912,3.30499901224357e-07,1.28196972766226e-05,1.51981706402442e-06,6.09428830807297e-05,0.000494835148135309,0.0432255565177162,NA,DEg,down
UTRN,4.22453709505518e-09,0.308127735600409,14239.3453115857,21.3467746617412,0.0530473255912716,0.616298056434034,3.72539093676478e-06,0.0280606481771572,1519.90909090909,26.3846153846154,57.6058839120064,14239.3636363636,14.7692307692308,964.123579545455,17.6698395577309,6.66133814775094e-16,3.36061744543592e-07,9.85127472554716e-15,2.5508301091863e-06,0.000514477901631172,0.0435948995136522,NA,DEg,up
ZNF318,1.98238798147764e-09,0.691744351421979,3048.36363029247,7.73583680773255,0.101143149586659,15.9191899396301,3.31783888296197e-05,0.672972815023554,798.272727272727,5.61538461538461,142.158156911582,3048.36363636364,2.38461538461538,1278.34604105572,17.6677726794276,8.60422844084496e-14,1.60171165434209e-05,9.1256968311992e-13,7.45257269007027e-05,0.000514982674602815,0.0435948995136522,NA,DEg,up
MZT2A,0.228551649541066,1,11.3128411712956,0,1.2327263909001,1,0.0982599140922684,1,16.3636363636364,0,Inf,8.72727272727273,0,Inf,17.6617224754733,0.967835136148829,0.999999675390466,0.981229700311816,0.999999966120254,0.000516463087113728,0.0435948995136522,NA,DEg,up
STX3,0.346103331636067,0.377031625356592,2540.85184156825,25.6834796918816,0.189004122014696,1.53230747476521,7.43805918489096e-05,0.0563021552668175,1027.90909090909,15.4615384615385,66.4816824966079,1661.45454545455,16,103.840909090909,17.6561671125326,2.8111284313348e-05,2.84012372675502e-06,0.000104546098686005,1.62661631623242e-05,0.000517826143622169,0.0435948995136522,NA,DEg,up
ING1,0.51722103212977,0.61534949411224,508.232027275701,13.3987709149699,0.396723866643533,13.4506832474556,0.000779987104056779,0.500966729754945,214.090909090909,9.69230769230769,22.0887445887446,245.363636363636,5.15384615384615,47.6078697421981,17.6450092307435,0.0389442775795725,9.03121982254174e-05,0.0605209028899752,0.000330410481312503,0.000520574641384774,0.0435948995136522,NA,DEg,up
HBA2,0,8.55147408274887e-09,172.454545454545,4637.61539780673,0.680713903915484,0.173386063847298,0.00393168847546026,3.73855024295856e-05,254.272727272727,1072.46153846154,0.237092630508209,172.454545454545,4637.61538461538,0.0371860387617823,17.5781873677852,0.0287124099673038,0,0.0475771127811715,0,0.000537340889626647,0.0446301248736624,NA,DEg,down
RGS3,0.357307858665658,8.06420047740855e-09,34.9382672269623,6888.00002658906,1.42697044836328,0.0983701650473237,0.0392399593563361,1.4281178836481e-05,45.2727272727273,2261.38461538462,0.02001991477466,22.4545454545455,6888,0.00325995143068314,17.5329117941152,6.05815397847209e-12,2.07470933655252e-07,4.81898611923916e-11,1.65871431729452e-06,0.000549004963846356,0.0448795270797281,NA,DEg,down
ART5,0.909090898886135,0.923076921578705,47.0000000471795,6103.99999999776,12983.6015609866,21579.0854536761,0.996393105887933,0.779504347150448,16.5454545454545,221.307692307692,0.0747622207476222,4.27272727272727,469.538461538462,0.00909984510901942,17.5184720500812,0.000376986387866651,6.49052427118546e-05,0.00118869581759755,0.000248422253392882,0.000552777664376225,0.0448795270797281,NA,DEg,down
ADD1,0,5.58589863036129e-09,248.727272727273,6837.61541089257,0.573222477862499,0.118466625824923,0.00229932346259813,1.73254221277061e-05,541.454545454545,1783.53846153846,0.303584451432291,248.727272727273,6837.61538461538,0.0363763181659659,17.5009662328998,0,0,0,0,0.000557386020855755,0.0448795270797281,NA,DEg,down
EIF4E,0.350959759344734,2.57498212001531e-09,25.9123869449754,7228.53848595579,1.2914123477205,0.102298202425253,0.0474717642865141,1.41517894552794e-05,46.3636363636364,1333.38461538462,0.0347713899115768,16.8181818181818,7228.53846153846,0.0023266365542174,17.4984186321545,0,1.6308586148206e-08,0,1.98347669370072e-07,0.000558059845262582,0.0448795270797281,NA,DEg,down
GNA14,0.909090909969412,0.923067418549917,13134.9999979829,8.99888807491769,26051.5505862786,13914.627344105,0.664808466115456,0.999353696520945,289.909090909091,0.153846153846154,1884.40909090909,1194.09090909091,0.692307692307692,1724.79797979798,17.4694018603391,0.00055239247115868,1.20817767795822e-05,0.00169824673055874,5.8192044121841e-05,0.00056579197147244,0.0451430712356712,NA,DEg,up
ZNF35,0.909090895829308,0.845765738440991,771.000002095198,5.98489806647039,12564.9232897108,16487.6415612954,0.942186229987621,0.99963713874076,17,0.230769230769231,73.6666666666667,70.0909090909091,0.923076923076923,75.9318181818182,17.4091941913146,0.00181651254684079,0.000173436684895001,0.00486979959365828,0.000582436628378734,0.000582176931754663,0.0460874910114844,NA,DEg,up
DUSP22,0,4.78122477481872e-09,63.4545454545454,2509.69232987255,0.449539309087958,0.0843172879271755,0.0070345942790778,3.35955344960959e-05,195.272727272727,901.538461538462,0.216599441514117,63.4545454545455,2509.69230769231,0.0252837948540762,17.3792783077547,2.92654789291191e-13,0,2.86292728654426e-12,0,0.000590492802720721,0.046383438526892,NA,DEg,down
TYSND1,0.453624264861777,9.12597512108958e-08,37.4367747080171,2594.29995465468,2.21261919430416,0.0322893790386941,0.0558046158222516,1.24461233186116e-05,55.8181818181818,419.461538461538,0.133071036793758,20.4545454545455,2594.30769230769,0.00788439455936342,17.2975110206299,5.8282844106472e-09,5.80537911729628e-05,3.21525322128523e-08,0.000225764743450411,0.00061382932788101,0.0472235549108774,NA,DEg,down
GPR153,0.72727003772863,0.923076917412182,71.3326017476507,1268.9999998023,3.93305505776101,20000.7035556978,0.0522556398853908,0.94033767341933,52.1818181818182,15.2307692307692,3.42607897153352,19.4545454545455,97.6153846153846,0.199297943978795,17.2929106860451,0.00122898493355528,0.000256402701927838,0.00345652012562422,0.000820801332390945,0.000615169174798758,0.0472235549108774,NA,DEg,down
AMY2B,0.81670086066629,0.452376366167266,4208.22288626081,4.91634762927902,0.537417089031716,1.07880154817069,0.000127690115448954,0.179945738836411,133.909090909091,0.692307692307692,193.424242424242,771.363636363636,2.69230769230769,286.506493506493,17.2278655748781,0.0165114230775779,4.22217816264947e-13,0.0299257667976815,1.31681794181642e-11,0.000634427619120803,0.0477056632982478,NA,DEg,up
XKR9,0.909090928462924,0.843041772437712,1170.0000003335,3.92069039604514,17452.5165276166,16591.4856433345,0.937172830611938,0.99976374845441,13,0.153846153846154,84.5,106.363636363636,0.615384615384615,172.840909090909,17.1958489126007,0.00192762604752061,3.45467567819391e-06,0.00511543559367307,1.92947311814021e-05,0.000644125944689322,0.0477056632982478,NA,DEg,up
NINJ1,0.617983015104045,0.331047313672635,3631.91751378057,17.2485459209236,0.325561003620755,0.814774248790586,8.96308415812997e-05,0.0451065607615522,517.363636363636,4.69230769230769,110.25782414307,1387.45454545455,11.5384615384615,120.246060606061,17.1923384440342,0.00182791411889416,2.42903895224522e-05,0.00489203863595293,0.000105976076171364,0.000645198241081779,0.0477056632982478,NA,DEg,up
LTBP1,0.422770547723978,2.46566928075936e-09,9.13454307792671,4779.61534989299,1.46535183483364,0.117202497505174,0.138242109652391,2.45207229108576e-05,9.54545454545454,1532.61538461538,0.00622821266266358,5.27272727272727,4779.61538461538,0.00110316978426739,17.1792820713209,3.94129173741931e-13,2.16615080650406e-07,3.77357719540146e-12,1.71873426712539e-06,0.000649201991611448,0.0477056632982478,NA,DEg,down
VDAC1,0.174494972703686,3.36422219903139e-09,538.183271288048,56924.1556544988,0.712890892679347,0.0868728890261383,0.00132287246172718,1.52611409777375e-06,564.727272727273,5646.23076923077,0.100018454046328,444.272727272727,56924.1538461538,0.0078046434993736,17.1751218998482,0,2.78593248470571e-09,0,4.26004239166165e-08,0.000650482892595172,0.0477056632982478,NA,DEg,down
CAPRIN1,2.12271702666312e-09,1.89351991242503e-08,64.3636364166967,4373.38461933756,0.433086496725156,0.0858884715559894,0.00668377160529899,1.963851623159e-05,192.090909090909,790.153846153846,0.243105706598697,64.3636363636364,4373.38461538462,0.0147171223260856,17.162433514269,1.07900022250362e-10,1.9751590141226e-08,7.03695797284972e-10,2.31291854813613e-07,0.000654405131595426,0.0477056632982478,NA,DEg,down
RAD54L,2.40039072496041e-09,0.84615384635597,73.1818182992347,52.5000000009404,0.143881903470346,18405.4996693966,0.00196223020131539,0.997155704792433,39.5454545454545,18.3846153846154,2.15100798782807,73.1818181818182,8.07692307692308,9.06060606060606,17.103150063645,4.5677311491632e-05,0.00225379437330187,0.000165573683772889,0.00530205547117317,0.000673044583198834,0.0487140054396699,NA,DEg,up
PIGB,0.508586033453545,7.39984687783773e-09,2.58992893849725,1976.07693238758,10317.8939131067,0.0552344137402933,0.999749049659092,2.79507690164767e-05,2.36363636363636,563,0.00419828839011788,1.27272727272727,1976.07692307692,0.000644067676649716,17.0766304288654,7.32932192604174e-06,8.23900315305437e-06,2.88592050837894e-05,4.17920449792613e-05,0.000681552584050005,0.048979945632473,NA,DEg,down
TECTA,0.918758819845632,0.923076450607497,10543.9932314398,11.9999262661754,10000.0026756043,14660.7429767973,0.486760351825008,0.999182162030273,232.727272727273,0.0769230769230769,3025.45454545455,958.545454545455,0.923076923076923,1038.42424242424,17.0576635628277,0.000603005812220503,2.1797028222359e-05,0.00183700996953055,9.65691123775397e-05,0.000687702988235395,0.0490739040830229,NA,DEg,up
EBAG9,2.29898359437023e-08,0.692302181709876,377.180098359858,10.9998016693522,0.0684071015814179,16771.6586667154,0.000181331670214954,0.999344573346942,106.909090909091,4.61538461538461,23.1636363636364,377.181818181818,3.38461538461538,111.440082644628,16.9857415727614,0.00647397250204984,8.32806547226284e-05,0.0141225854442223,0.000309356205632405,0.000711530466496191,0.0496137096328647,NA,DEg,up
TRAK2,2.39835443998144e-07,3.41414659676862e-09,4.90909319010486,7147.53848802796,0.264859447367748,0.141933327663389,0.0511909300153794,1.98572570815176e-05,9.18181818181818,1409.23076923077,0.00651548233425963,4.90909090909091,7147.53846153846,0.000686822594310917,16.9742215112303,5.97522031853259e-13,1.05142782702572e-07,5.60176904862431e-12,9.07396617844114e-07,0.000715422511521679,0.0496137096328647,NA,DEg,down
DENND4A,2.21818529150081e-09,0,13078.4550546342,501.615384615383,0.0660316220927999,0.33622232900122,5.04886000927048e-06,0.000669830167589189,1630,732.153846153846,2.22630804790922,13078.4545454545,501.615384615385,26.0726742970264,16.9599292831862,0,0,0,0,0.00072028054720219,0.0496137096328647,NA,DEg,up
SLC22A16,0.908452166408175,0.923076908630999,4.9651142355226,14306.999963419,18202.8003919202,19298.7180685018,0.999727307876749,0.574268880378353,0.818181818181818,224.461538461538,0.00364508692130351,0.454545454545455,1100.53846153846,0.000413020962402384,16.947170257682,0.000884089365168039,9.01693234678369e-06,0.0025905874421203,4.50846617339185e-05,0.000724645122437972,0.0496137096328647,NA,DEg,down
