"","Br11.10","Br11.18","Br11.1","Br11.2","Br11.3","Br11.4","Br11.6","Br11.8","Br11.9"
"PRDM4",0.843307622681109,4.06642891725039,0,4.16865492083614,0,0,5.82588719241979,0,5.52435589374636
"WSB2",6.14742837403328,0,6.08297809057871,7.16231423407733,6.64969276249576,6.87789014701507,4.67932411407081,6.09456955530288,4.92430611074429
"SUDS3",6.35762593193181,4.72144678605181,5.64998631793611,6.49452510881543,4.69216743607206,6.08856223600574,0,3.91585914794893,2.780912255517
"PRKAB1",0,4.62239844342634,0,3.39966198476817,0,5.74080216804716,0,2.86072345122316,0
"CIT",0,4.34019345737389,0,4.08088364944794,6.59368386777766,0,0,0,0
"KDM2B",4.67913798597168,4.76853236192594,6.10770209110576,4.89048419696863,0,3.48588283494556,0,0,0
"SETD1B",2.06234119915064,4.72144678605181,6.00615743648722,3.53792971830122,4.18624518566689,2.42571333789311,5.92152472682148,0,0
"SETD8",2.87838610537646,0,0,3.24672430706797,0.967774308989832,0,4.15759259333674,0,0
"NCOR2",5.40245818969413,4.72144678605181,4.86402071962576,5.03761508897867,6.04430286124211,3.81954945185343,0,2.69617646863997,6.15935502675774
"EP400",3.77679268308096,4.57020169182154,5.6159214993519,5.91754064993486,5.52116336832044,3.48588283494556,0,4.30680063087715,5.67014289600023
"FBRSL1",2.52730886067184,2.42655883810241,2.77793079780948,0,1.95138744474997,0,3.80313073493845,2.29715377441278,0
"MPHOSPH8",0.843307622681109,2.17020601574214,5.26661968333222,5.44162959941066,3.11212755778684,5.89010486662563,0,4.24856596241825,4.49402188188269
"ZMYM2",5.80211462080868,7.05699629555159,7.04695390036204,4.08088364944794,0.967774308989832,6.02539521063773,1.1990640901276,2.04680443405476,5.85227499905585
"SAP18",4.99874588290801,6.20248021126391,6.39563259880387,7.99866042960462,6.37852207169761,7.55135473770975,7.60058284048547,5.32728200249959,7.26392237169988
"USP12",4.43617049758378,7.66035540032604,2.17479231363065,3.07563022327984,0,0,0,5.822505289613,4.05840147761124
"HMGB1",4.72318079994974,6.31776937803914,6.00615743648722,6.35181845748375,5.76887172460187,4.42001620453904,6.0680526697145,6.41888531813369,6.13946140942462
"BRCA2",4.14382894566204,0,0,4.16865492083614,2.27001571216642,0,0,3.00840964825682,0
"EXOSC8",0,0,5.12847240265469,4.54174470684303,2.27001571216642,1.96912187144367,0,5.40931084478543,6.15935502675774
"FOXO1",0,7.40868890825621,5.43237456005296,0,0,5.92513532960147,0,0,0
"RB1",1.37201470237603,5.36667475071933,0,0,0,0,0,0,0
"TDRD3",2.06234119915064,0,1.74134691342348,2.3912288507298,0,0,0,1.74369722987071,0
"ING1",3.02634497884694,4.13989214991377,2.77793079780948,4.54174470684303,4.79509088348968,5.16926634021923,0,4.6594796353863,0
"CUL4A",5.03414323195572,0,6.22533970255541,6.51141037126527,5.89008374943914,6.44296457706913,7.6101834555376,5.35514639873725,6.53928702917681
"TFDP1",4.80742708924121,0,7.20424816272889,7.95612543366986,5.71738392977127,5.95933533333399,8.02337381807431,6.20587367194359,6.25490527055571
"PARP2",5.60435397950546,0,7.4560557241492,6.87978054880402,6.49011037917301,5.10960792425769,0,7.90573102924311,0
"APEX1",6.02960453061713,5.71803085251162,8.18199082441746,7.88664298699837,6.86609612457203,7.41013114785152,8.46021319935359,7.70382194552418,7.01373341081071
"SUPT16H",6.17939750674948,4.94286405140962,8.33640551676582,8.21510243657319,8.71304132837634,6.53654821228317,2.28916177518538,8.12793691853178,7.26392237169988
"CHD8",6.0119586493746,3.15006770888608,7.58490948781544,5.47644363256108,5.18449356901434,4.0903568110676,6.45657219889555,4.97892776454238,4.97007833961197
"PRMT5",6.84001895839983,0,8.8899032901194,7.63256535710621,6.8422584888202,4.60421242172402,7.81501099473954,4.24856596241825,5.77701521807534
"BAZ1A",4.26795921041992,3.62968872200817,5.43237456005296,5.47644363256108,7.88344948709483,5.70093079746821,8.09349907612442,6.50846114638301,2.55926093499899
"BRMS1L",0.843307622681109,0,6.70200302351255,3.78011273527587,5.39575865253258,0,0,0,2.55926093499899
"MBIP",2.87838610537646,0,0,3.78011273527587,0,0,2.90294840608274,0,2.55926093499899
"FOXA1",6.32940859564325,0,7.00808355072043,6.49452510881543,6.16451983117734,7.3339724514435,6.63646393176865,6.0441071091294,8.24997390234977
"ARID4A",4.76591880332032,4.90121600996669,4.46540285174021,4.329638905314,2.94312368104972,5.16926634021923,6.12273610209032,3.00840964825682,6.13946140942462
"MAX",3.93497491848683,10.0185611245007,2.77793079780948,4.99021931261378,4.69216743607206,2.77201118331505,5.8903447089995,5.26988477774144,4.61420758579265
"DPF3",0,4.62239844342634,0,0,0,0,0,0,0
"C14orf169",0,0,0,5.29331020148131,5.29398980957923,6.72724936287899,0,6.40562237835399,0.984634069889191
"NEK9",5.82250375999043,4.34019345737389,5.54527954273669,5.51043731678622,6.86609612457203,4.60421242172402,0,6.33741467308529,6.3957305705575
"JDP2",4.0775144924767,0,1.74134691342348,0,2.27001571216642,0,0,3.37791392241941,3.97105330384343
"ALKBH1",0,0,0,1.04370148673221,2.27001571216642,5.04737569467284,0,4.56719593980585,5.32741623947319
"RPS6KA5",0.843307622681109,0,3.37488463660939,6.71462996273876,5.81858513461138,0,4.25872208316143,6.22109577930349,1.56443800849731
"SMEK1",5.5806089704772,0,6.51133616640643,5.63892708641068,6.14516651379141,5.10960792425769,7.74701556679921,6.73743715527601,5.01444290431185
"UBR7",6.24128593674496,0,5.22202442078976,7.03963998973351,8.35707147341146,2.77201118331505,6.74502697919905,7.97021415856016,0
"VRK1",5.34723838785159,0,6.84119796870364,6.98023310231473,6.45909889746037,0,0,5.51189614406221,5.72456844515284
"SETD3",5.40245818969413,0,6.20256706199523,5.9426569431914,4.26007070111535,6.31674362630418,0,6.11100561109593,7.12919243150081
"YY1",6.22606093988449,6.72827834059856,7.09720371289533,5.75690324670582,6.45909889746037,4.98233751746731,6.22625204056702,6.80970200314738,5.87651372633266
"RCOR1",4.14382894566204,4.40122362969243,2.50765345445563,2.65707978202499,6.14516651379141,2.42571333789311,3.93120791089612,2.29715377441278,1.56443800849731
"MTA1",4.32623619681367,0,6.29157716041467,6.63981725109164,5.42814648695817,4.98233751746731,0,3.67181591903733,4.36290654011224
"BAHD1",0,0.90705921075679,0,0,3.84614159452782,5.04737569467284,0,0,0
"RAD51",6.28601999985068,0,0,5.0835032062234,6.56484233684997,0,0,5.2988688128942,0
"INO80",0.843307622681109,0.90705921075679,5.0793185433476,4.25139118580583,0.967774308989832,5.04737569467284,3.33218485004581,5.21010906606064,0
"MGA",4.14382894566204,0,6.54792994056188,3.39966198476817,4.02619234968349,2.42571333789311,5.57448440341547,5.3824828001258,4.87703395333824
"TP53BP1",4.0775144924767,6.53757580495658,5.0793185433476,3.07563022327984,5.71738392977127,0,2.62845336166009,0,0
"EID1",4.32623619681367,7.70339794938485,6.73411653402447,7.07414429894728,3.52532104143033,5.99274334272203,5.92152472682148,6.26582152675827,7.22669466530949
"LEO1",0,0.90705921075679,0,5.96734345125375,5.52116336832044,3.0510663588384,5.95204510272603,3.67181591903733,4.36290654011224
"USP3",5.5069349567907,3.90722780620045,6.31299732333055,5.44162959941066,6.18361696253436,2.42571333789311,4.44191560566814,4.05827207503453,3.29415048675952
"ANP32A",2.31347637875414,1.45966154349926,5.30987769084172,3.88748925225091,3.84614159452782,4.76753170768432,3.50681194739552,3.14237153267426,2.55926093499899
"PKM",7.51461445298009,9.04407147288657,7.23823456671994,8.03414675319858,8.99563311021183,7.23972083773978,8.6812614478481,7.13308501442111,8.14413645857025
"SIN3A",0,4.51604533994688,1.74134691342348,4.89048419696863,4.93689464572783,5.10960792425769,6.27535170117926,4.56719593980585,6.27327873302504
"HMG20A",1.75807992347051,4.67277246932893,0,0,0,1.2972786894223,0,0,5.69761230526735
"MORF4L1",4.92523407437831,5.69384127087612,5.30987769084172,4.60604068470593,4.69216743607206,4.20881251001496,4.44191560566814,5.3824828001258,5.49334343659868
"ZNF592",0,0,1.74134691342348,5.1711199910248,0,0,0,0,4.21867300501996
"CHD2",5.88199725099046,6.1677744137996,8.01559284214926,5.03761508897867,5.91315030326242,6.82322643216428,7.27810476308801,5.04884423429105,6.59877476137578
"NAA60",3.93497491848683,5.51210603001052,2.77793079780948,4.72662639942142,6.49011037917301,5.61772181193057,0,4.787700331834,0
"CREBBP",5.86243742308423,3.90722780620045,7.43667133105794,5.63892708641068,5.58000154070818,5.04737569467284,6.7623523498231,4.05827207503453,3.77868666613505
"GLYR1",5.95768784644829,4.90121600996669,4.46540285174021,3.24672430706797,0,2.42571333789311,3.13347161369605,0,0
"UBN1",3.28329171821906,6.42452337617707,6.35490653233578,1.04370148673221,0,0,6.61754844336872,3.14237153267426,0.984634069889191
"USP7",5.99409426261502,4.20979513258106,6.81140560636924,4.40386013788609,4.74454679916748,4.68818188746277,3.66256571443887,2.69617646863997,0
"PRKCB",0.843307622681109,8.84976561179933,0,0,0,0,0,0,0
"KDM8",0,0,0,0,5.0659992944453,1.96912187144367,0,0,0
"CCDC101",5.42929521117582,1.45966154349926,4.38677712657543,1.64294184445923,0,3.0510663588384,0,0,0
"MAZ",4.76591880332032,3.40971822989597,5.39268681017765,1.64294184445923,4.58133335141104,3.0510663588384,5.408338851485,4.51874170059269,2.97300125790583
"PAGR1",0.843307622681109,0,6.35490653233578,5.40595464217754,1.95138744474997,4.42001620453904,0,4.30680063087715,4.72514644042358
"HIRIP3",0,0,0,6.12924494022766,0,0,3.33218485004581,0.834285950287708,0
"INO80E",2.06234119915064,0,5.54527954273669,3.88748925225091,3.11212755778684,3.0510663588384,1.1990640901276,0.834285950287708,4.21867300501996
"PPP4C",6.52870050169822,5.5928108442737,6.15591417147655,6.42493557335843,6.20246460178158,6.55902544105975,7.29010013545746,5.35514639873725,6.50859730005147
"PRR14",1.37201470237603,3.90722780620045,4.61086050056151,3.39966198476817,0,0,0,2.04680443405476,0
"FBRS",0,5.66923917758208,0,0,0,4.68818188746277,3.66256571443887,2.51041665824996,0
"SRCAP",5.82250375999043,5.20492264168505,7.36669831690388,6.49452510881543,6.20246460178158,4.42001620453904,6.70973927782194,4.46860335515537,0
"RNF40",5.6956087635486,5.02271799168463,3.52927408359663,2.65707978202499,5.93585385338319,5.81738404967788,0,3.14237153267426,0
"SETD1A",1.37201470237603,0,6.87038753122428,4.47444907343756,5.22192333320927,0,0,2.69617646863997,0
"KAT8",3.93497491848683,3.52389183682194,5.9250150315881,4.89048419696863,4.69216743607206,0,6.32283519148033,4.56719593980585,3.5566654148697
"BRD7",3.50132002521678,4.06642891725039,5.47099968859473,3.07563022327984,5.14606679016331,0,5.49380204111515,3.37791392241941,4.61420758579265
"CHD9",5.28982061595719,8.44122942209261,6.43524049547988,6.27479693979256,3.93897398056954,4.76753170768432,0,0.834285950287708,5.80254052993488
"SETD6",4.88702405920873,0,7.00808355072043,5.75690324670582,0,0,4.25872208316143,5.69747729229411,0
"CTCF",0,0,6.17942918719837,4.7833388332932,0,1.2972786894223,0,5.84232905469501,0
"PRMT7",5.65070276859227,0,6.43524049547988,5.9426569431914,6.02325544816525,0,5.11659670062274,0,4.29259149209961
"CDH1",8.7423345590495,0,0,0,0,3.28479423456461,0,0,0
"EXOSC6",0,0,0,0,0,4.20881251001496,0,2.69617646863997,3.87807384491537
"SF3B3",6.62470829139174,0,8.1406590705865,7.2852215533142,6.93533317550634,6.46693572251838,0,5.80240533087562,5.13989497101275
"CDYL2",0,3.15006770888608,3.37488463660939,3.88748925225091,0,0,0,0,0
"GSE1",4.32623619681367,7.63517052661353,6.63554853603788,3.78011273527587,1.54183294072644,5.89010486662563,3.93120791089612,4.24856596241825,7.53151037162477
"BANP",2.87838610537646,2.17020601574214,6.41557246777729,3.88748925225091,1.54183294072644,0,4.04883618003845,4.30680063087715,0
"YWHAE",7.18524126945209,7.07583776513545,8.23344893876362,8.42124952900009,7.62862137063881,8.15604003426077,6.25101073867492,7.78288566223109,6.83973433840871
"MYO1C",7.12084581934185,6.62971426514414,5.83903547337971,7.29500641814799,7.84198072378167,8.42436550760412,7.53152781439095,8.02761568704074,7.83960089319839
"SMYD4",2.7135004883149,5.83324497049942,0,2.88148064607876,6.34498753687972,0,0,7.34939793085217,0
"GSG2",0,0,0,4.25139118580583,0,0,0,5.08257157937645,0
"MYBBP1A",5.86243742308423,0,7.36669831690388,4.66759304973827,2.7516620427869,4.60421242172402,0,5.95587071409321,2.780912255517
"PELP1",4.20722869586796,0,3.37488463660939,5.2130105354435,6.08549831888339,7.15372347895468,4.35322463387412,1.35949233011302,0
"C17orf49",6.08128301151423,6.37973532178671,6.05782298696737,5.36937509888177,4.79509088348968,5.77960119407752,4.35322463387412,5.32728200249959,0
"ELP5",4.26795921041992,0,1.11884864333125,4.40386013788609,3.93897398056954,5.89010486662563,1.84471249713376,6.69445735095687,6.7507463154004
"SENP3",0,0,5.86826838111614,0,0,2.77201118331505,0,0,0
"TP53",0,0,0,0,0,4.91422836497748,0,2.69617646863997,2.55926093499899
"KDM6B",4.5868011524303,5.69384127087612,7.22699449089111,2.06506563084475,4.84392395693529,1.2972786894223,3.33218485004581,0,0
"CHD3",0,3.72825448429138,0,4.54174470684303,6.62196009808614,5.99274334272203,4.94513275787901,0,0
"AURKB",0,0,0,0,6.97971151381345,0,0,0,0
"TRIM16",6.87947726346346,0,4.38677712657543,3.66409713278708,5.49081924854795,4.60421242172402,6.20106101789824,2.86072345122316,4.14076170350031
"NCOR1",6.37153030178473,6.0957530334835,6.29157716041467,5.72830127327416,0,1.2972786894223,5.7925452952153,5.58431498030469,4.55536590162407
"RAI1",2.87838610537646,0,0,5.69912076594448,6.14516651379141,1.96912187144367,3.13347161369605,4.05827207503453,6.76379991094533
"USP22",6.88917549074993,8.54290858756178,8.32590754785037,6.42493557335843,6.23943689791442,6.26299177480354,5.85847590428641,6.62748710526465,5.92380265647105
"SUPT6H",4.6337081726244,0.90705921075679,7.31455461354784,0,6.81802035740046,5.38591976725673,5.85847590428641,4.46860335515537,2.29726343115503
"PHF12",0.843307622681109,3.52389183682194,5.02843071849316,5.57611217872611,3.26339332779042,0,5.36363056944324,3.98882215151491,0
"SUZ12",4.32623619681367,3.40971822989597,7.00808355072043,5.40595464217754,5.49081924854795,4.31827581299783,1.84471249713376,5.46151511529678,0
"TADA2A",4.38225022710986,4.62239844342634,6.60113698341691,0,5.10658842486211,0,0,3.83900862573554,0
"MLLT6",4.0775144924767,0,5.80919795563234,3.07563022327984,0,3.48588283494556,0,2.29715377441278,0
"PCGF2",1.75807992347051,0,1.11884864333125,0,0,0,0,5.24030648837628,5.75103014536539
"IKZF3",1.75807992347051,1.45966154349926,0,0,0,0,0,0,0
"MSL1",2.06234119915064,0,4.38677712657543,3.53792971830122,0,4.84274379167813,3.93120791089612,5.95587071409321,0
"CDC6",4.72318079994974,0,0,7.95612543366986,8.27486810916908,0,0,8.09112909656039,0
"RARA",2.06234119915064,5.39695749956397,4.46540285174021,1.64294184445923,0,0,3.80313073493845,0,4.21867300501996
"TOP2A",4.26795921041992,0,0,4.99021931261378,8.27931338102487,0,0,2.29715377441278,0
"SMARCE1",4.6337081726244,5.42661764758953,5.83903547337971,6.08481120310637,5.36262699582715,4.20881251001496,0,2.04680443405476,5.21785185108739
"KAT2A",0,0,4.74298648385483,1.64294184445923,3.74692244825783,0,0,1.35949233011302,2.55926093499899
"EZH1",5.55646659818827,0,4.38677712657543,0,0,0,0,0,0
"BRCA1",3.02634497884694,0.90705921075679,0,6.86671754569456,6.72982879750217,0,0,6.17493898244673,0
"HDAC5",4.84777444925032,8.97046646432243,0,4.83790596399629,6.22106918385847,6.41858839898004,0,4.18788140320874,2.780912255517
"ATXN7L3",0,0,5.47099968859473,0,0,0,0,0,0
"KANSL1",5.06869284495427,2.42655883810241,4.8047724936185,5.03761508897867,0,3.28479423456461,0,0,0
"CBX1",3.8580506738477,1.45966154349926,6.61844535650377,4.94121343318483,0,5.92513532960147,0,4.6594796353863,0
"SPOP",1.37201470237603,7.50219648585107,5.22202442078976,1.64294184445923,0,5.334729653805,0,4.56719593980585,5.36216353090455
"KAT7",5.34723838785159,4.67277246932893,0,4.89048419696863,6.62196009808614,3.48588283494556,0,4.6594796353863,0.984634069889191
"MBTD1",0,6.99894889877446,5.715793942402,0,0,2.42571333789311,0,3.58034341110739,0
"SRSF1",5.6956087635486,4.90121600996669,6.73411653402447,7.61704752326989,7.38640441611986,4.98233751746731,5.16950351668004,7.56158462335924,5.80254052993488
"TLK2",4.6337081726244,4.57020169182154,2.50765345445563,0,4.02619234968349,0,4.67932411407081,1.74369722987071,1.56443800849731
"SMARCD2",1.75807992347051,2.17020601574214,0,5.44162959941066,0.967774308989832,0,6.03991352294982,5.40931084478543,6.09883181420956
"PRKCA",4.48814791069996,6.75190200047506,1.11884864333125,4.94121343318483,3.74692244825783,0,2.28916177518538,5.97395500727885,5.67014289600023
"BPTF",4.5868011524303,1.45966154349926,5.80919795563234,3.66409713278708,4.52255059110667,2.77201118331505,3.50681194739552,0,5.29181136256313
"CDK3",0,0,0,4.94121343318483,0,5.38591976725673,0,4.51874170059269,0
"JMJD6",4.88702405920873,3.40971822989597,0,0,0,5.334729653805,6.3460034519053,4.86725781568248,0
"USP36",0,0,6.05782298696737,3.88748925225091,0,3.28479423456461,5.95204510272603,0,0.984634069889191
"CBX2",6.1147347425471,0,6.35490653233578,1.04370148673221,6.29317729085369,0,0,0,0
"CBX8",0.843307622681109,0,0,0,0,0,0,0,0
"CBX4",3.8580506738477,2.42655883810241,5.02843071849316,3.07563022327984,0,1.96912187144367,3.93120791089612,0.834285950287708,5.87651372633266
"SIRT7",2.7135004883149,4.20979513258106,0,3.07563022327984,0,1.2972786894223,4.25872208316143,0,0
"L3MBTL4",4.53831762090615,0,0,0,0,0,0,0,0
"INO80C",0,2.17020601574214,1.74134691342348,3.39966198476817,4.98122570813193,4.20881251001496,0,3.83900862573554,6.71086154688727
"ELP2",4.14382894566204,2.83320060573328,7.88581170851857,2.65707978202499,0,5.81738404967788,0,2.29715377441278,6.78955802822116
"MBD1",5.23002261836925,5.83324497049942,4.30361811528956,0,0,5.70093079746821,6.3460034519053,4.90544963553196,4.36290654011224
"CXXC1",4.38225022710986,0,0,5.69912076594448,6.20246460178158,0,7.3937935370556,6.62748710526465,2.97300125790583
"MBD2",0,0,0,2.88148064607876,0,3.28479423456461,0,2.29715377441278,2.55926093499899
"ZNF532",0,0,3.20197113167941,5.03761508897867,0,3.96129795912948,0,0,0
"ZNF516",0,0,6.03222147911248,0,0,0,0,0,0
"MUM1",2.52730886067184,0,7.59368751849445,6.38884017121826,5.95820564835564,6.36856452240993,0,4.82802740442056,1.97688929324989
"MBD3",0,0,7.26045536612228,5.2130105354435,0,1.2972786894223,0,5.93755685219747,6.32703553032119
"DOT1L",5.90129543328306,3.40971822989597,6.08297809057871,6.15095893285967,6.83019032438267,4.51505197721073,4.75050662589372,8.202688946486,3.29415048675952
"GADD45B",4.14382894566204,0,6.05782298696737,5.60786147551581,0,6.20715947668661,7.2415083613192,4.6594796353863,8.23129928589709
"TLE2",0.843307622681109,0,5.6159214993519,0,0,0,0,0,1.56443800849731
"HMG20B",7.41071280287415,7.29268062222962,4.21537091401379,7.34295936154136,7.67659086458266,7.44675406602321,7.20395941455082,7.81834978818046,7.33561419372309
"DAPK3",6.43911037531888,4.67277246932893,4.74298648385483,5.83945657307712,6.14516651379141,7.23972083773978,6.90957424361934,5.58431498030469,7.33561419372309
"SIRT6",3.39642066844677,0.90705921075679,0,4.60604068470593,0,4.20881251001496,3.33218485004581,4.97892776454238,2.97300125790583
"CHAF1A",4.72318079994974,1.45966154349926,0,6.21420627890992,6.8422584888202,5.28165616703326,4.88312957164409,6.77917348938229,0
"UHRF1",2.06234119915064,0,0,7.76519026141272,6.6769023658458,0,5.11659670062274,7.89153009709348,0
"KDM4B",0,5.09838282955846,6.05782298696737,4.40386013788609,4.26007070111535,0,0,0,5.1793999027687
"SAFB",4.96245814770599,5.17027626076525,7.15765048978403,5.78494918105097,6.06504762460837,6.14907917921512,5.8903447089995,6.36508590958399,2.780912255517
"MLLT1",1.75807992347051,3.9890232248091,5.68326531930499,5.66933783661714,6.41129479181945,3.66234102537749,4.67932411407081,0.834285950287708,6.59877476137578
"DNMT1",6.19512028348853,6.96902520301732,3.79588063492644,8.72976519456027,5.89008374943914,3.81954945185343,5.49380204111515,8.66739797471008,6.64183420703911
"KEAP1",7.08753713094353,6.53757580495658,6.56588453911187,7.78615576336719,6.57933517402951,6.85989806504348,0,7.74125814344481,0
"CARM1",5.62771449427975,2.64415968285407,5.6159214993519,1.64294184445923,4.58133335141104,4.84274379167813,4.94513275787901,4.51874170059269,5.85227499905585
"SMARCA4",6.84001895839983,0,8.02211046179576,6.94337815693368,6.37852207169761,6.17841158420416,5.82588719241979,5.11552842457896,6.93513682318931
"ASF1B",5.84260875713161,0,0,8.7079576411083,8.59318883955753,4.42001620453904,0,8.58743037524902,0
"PKN1",2.31347637875414,3.82051468109845,6.56588453911187,4.329638905314,0,0,0,0,0
"BRD4",5.760450973727,5.96035742290969,5.89692069590663,5.89197934105533,5.76887172460187,4.42001620453904,7.19122273879372,4.82802740442056,6.46130277635679
"SIN3B",4.43617049758378,4.27646705410085,7.00808355072043,4.54174470684303,6.90112995863859,6.26299177480354,6.7623523498231,4.86725781568248,3.97105330384343
"BABAM1",7.43739811779184,5.53951233634251,5.35187631308918,7.18353976391688,7.13493820812564,7.49418185681187,6.36880552575296,6.83959787463572,7.33561419372309
"GATAD2A",4.99874588290801,5.30413289665563,4.12137205243805,5.03761508897867,5.71738392977127,3.81954945185343,7.29010013545746,6.41888531813369,4.92430611074429
